Year,Month,Day,Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Diesel (L),Electricity Use (kWh),Temperature (C),Humidity (%),Rainfall (mm),C/N Ratio,Digester Temp (C),biogas_production
2010,12,25,28.97079784,16.54281613,2.116765527,16.91264996,19.75330825,6.020449144,8.506180563,4.406135903,3.974154368,7.882016456,126.5693362,0.215097462,20.03174398,28.89916776,90.06454934,5.446766468,24.90344072,36.74392776,71.63158
2010,12,25,11.64063796,22.86335174,9.121066593,18.8650127,22.76244338,12.53440169,2.266239537,5.973934014,16.46734731,3.767851922,65.24213715,2.026951573,35.20525748,27.17992912,62.10312605,9.500903327,27.99308155,36.00262053,72.31845
2010,12,26,22.06855484,19.47838342,14.26637852,16.23835635,14.76402831,8.439983282,4.734717162,6.328727837,10.86298737,3.164191282,156.5375677,1.083324939,27.33142487,33.98087719,79.99152082,1.284433313,24.17711249,39.76215611,78.82541
2010,12,26,31.03170122,16.11545462,11.36328993,30.87675878,10.43436373,16.99871426,7.46652931,5.030811835,6.474783754,5.978674576,80.58567976,1.197265755,14.88099751,29.16545151,81.03478592,5.215336444,18.15309525,39.76122056,83.3866
2010,12,26,24.61485782,13.5083576,8.559339206,19.24442557,9.094368844,13.10574689,9.223950269,2.058340223,10.1191609,6.62917388,89.1277724,2.939852957,47.48754035,30.28906966,73.8150821,10.94754218,24.78722015,38.50646733,70.411575
2010,12,27,33.82245151,12.06214172,17.27432551,16.92983481,23.94350327,6.535448845,9.510511448,6.611832657,9.217329792,5.948340927,95.57791935,0.374038555,22.75207064,31.6025609,85.75897575,5.423229334,24.90548344,39.33498174,85.14304
2010,12,27,12.39592091,22.0094812,12.15239245,31.75391321,17.76683882,10.32652136,10.51244524,4.982418318,12.30841636,7.929125672,101.5197895,2.918157569,37.97830518,28.33222719,75.86458154,0.850133678,27.2682916,33.28160983,79.627655
2010,12,27,25.10353903,17.96955782,8.194632848,31.20392388,7.448858068,3.780862671,8.872817056,5.364439911,9.643394424,6.08451245,32.30732859,1.485920631,31.46871531,30.87834818,102.2630777,4.03578248,23.38746062,32.79278975,74.6367
2010,12,28,20.70649788,19.71627593,9.244878093,7.98638893,14.83524463,17.58361625,6.916444833,0.920607457,16.16272848,1.632930721,123.7100273,2.386985828,37.52332065,31.16922895,65.24891999,1.495796414,19.52699643,35.00359198,73.08577
2010,12,28,32.74089049,15.44245969,5.430731228,26.13393831,15.168398,9.46262813,13.18148848,10.61507365,14.19572795,8.017174668,94.59921953,3.141326687,13.0762069,32.60201917,63.93710509,4.713853362,24.66634075,37.34173021,88.69008
2010,12,29,11.53539645,22.06841664,17.63393677,34.60989393,16.12868281,9.076234393,8.839385045,5.877338207,15.02028156,2.136139191,57.15247351,0.264157744,37.98836707,25.51842528,70.05425828,19.33996292,25.97422215,35.51857296,79.63591
2010,12,29,44.85310214,32.68806438,13.59314395,15.55261298,13.80680163,9.076191631,7.324761503,6.605043512,17.29650876,7.554703416,122.5852146,0.429048489,25.5618421,24.52376154,72.19309571,10.01653059,27.37124204,36.8414044,105.07985
2010,12,29,21.14300975,13.90916516,14.98964386,17.5653879,6.606030191,9.31601384,12.76646465,5.623401012,9.688182427,4.782497667,80.65861732,1.795662489,16.40419068,31.51246469,76.72819259,0.774024533,27.53691093,37.83830367,69.12421
2010,12,30,14.85268662,23.03916848,16.94559882,2.73915622,14.91462342,9.611014627,6.153886953,2.078969789,8.967015787,7.603753128,110.2877704,3.126288853,21.56242104,26.38065786,67.27509086,13.07506493,25.65196897,36.4739441,66.06463
2010,12,30,41.60442944,23.59600503,16.46533086,16.95945272,12.29150747,8.078147003,7.106645534,5.458181951,13.24267096,7.657742176,100.4574412,1.615315587,32.04446515,30.98248993,90.47895772,17.9534044,26.45914363,32.64327522,96.92169
2010,12,30,13.34754238,14.23032983,9.628274903,20.67011296,12.19843828,12.37891243,11.67988903,7.069078334,17.78420066,9.761958893,138.0838289,1.892009669,28.76731268,23.93911993,79.77428982,0.637499922,17.71672366,38.99802171,72.40302
2010,12,31,28.94667192,24.76984024,15.4327582,22.86409271,20.98591626,17.66908652,4.746417259,6.479439459,12.38432299,9.345516556,134.9465543,1.928090139,15.52556496,29.79220382,85.51116792,6.204626698,28.05677534,32.61818925,97.62291
2010,12,31,15.89589665,18.84469997,20.063857,16.55549705,21.56296938,10.80975471,3.509376952,6.228443323,13.5935929,3.40928244,89.94911403,2.8551763,12.2700728,26.13367882,89.85424156,0.650654236,26.39705908,36.93706393,76.010315
2010,12,31,16.32120533,6.509585972,16.05670244,22.49338728,16.03474169,9.89953259,8.827324344,5.039482458,17.47671454,6.186755946,139.277417,3.407575354,30.52008708,25.98711733,81.29346854,3.847702147,24.5949956,34.76812332,72.39415
2011,1,1,20.86974827,22.55214837,10.06472569,5.92450961,10.35820088,12.80583057,4.83403962,1.883740971,13.95379824,4.226529972,113.1698142,2.035611852,36.50755605,34.28321949,70.87010331,0.661342622,20.90693396,36.68833716,72.3161
2011,1,1,15.05259128,18.69380823,12.25484977,16.96603994,17.37051502,3.77445581,8.618776246,4.469480104,8.333905259,3.639658989,53.85782773,1.62620599,30.47887894,32.10028668,72.35556764,3.00207292,24.28462271,36.92824826,65.23416
2011,1,1,25.08677454,9.189623141,20.04867791,17.21100993,10.76317624,12.44045173,13.26359109,4.381502042,1.678881277,4.554057485,128.4137266,0.673808673,33.86017517,33.0927551,71.27485429,2.855498902,26.03940856,35.48756586,74.3942
2011,1,2,7.73384309,6.897805104,2.289405364,25.24161283,17.66332618,8.098374472,6.038285096,3.376673221,4.176799859,2.503127287,91.85278265,0.786721434,14.5086061,34.19975262,61.00599283,3.54461102,22.15458086,37.7360874,54.29907
2011,1,2,37.32823643,9.133938327,19.61180039,44.03778569,27.08767638,12.19602388,11.42629018,3.357031723,6.529779134,3.130161943,104.7688298,1.726556987,12.49991993,28.49739242,83.69120808,0.805667969,20.33528848,34.52657466,101.05942
2011,1,3,27.61950116,22.73754551,9.577868417,4.697023568,19.42425592,10.10766956,3.302501317,2.633875172,23.42026459,5.470983105,124.0308842,1.665298656,29.73752506,33.36145213,90.66313034,6.191779383,28.52325958,36.23228118,86.43755
2011,1,3,21.24405987,9.63004082,9.221220102,25.85340781,4.216195668,6.428087634,8.249740644,5.711352326,8.350111024,5.236028057,109.9624032,1.332198093,11.55892923,28.41509386,72.06895976,5.677404155,21.46467369,33.97186975,64.00321
2011,1,3,40.82098234,11.87210495,14.67542051,9.756649637,21.35481792,9.000612503,4.12372574,4.26477539,12.73759698,7.180245426,42.72227995,3.165993029,21.42635259,22.56972188,66.0399281,1.405455441,26.84399013,36.38685331,80.494415
2011,1,4,35.82070231,10.87312433,16.25514651,10.27946094,22.29664018,14.45611787,10.83443313,3.146445633,11.30763212,6.285888903,70.37010244,2.190007036,32.93588288,34.68463161,97.86737637,0.231881865,23.23113555,33.33562243,86.89451
2011,1,4,15.34108343,33.3634213,6.342034085,23.92416132,23.81260612,13.76628969,4.224142147,5.156648724,4.780195639,4.153087905,116.1089654,2.953493054,5.8522783,29.51687131,74.05755416,0.727174117,25.33116241,36.37785792,80.74344
2011,1,4,33.12248516,10.14069206,17.80670539,5.690546366,15.57807065,11.62059681,7.111915637,3.077623295,6.773423575,5.726610785,119.419199,2.241574437,40.79780718,33.31344156,84.82842709,3.728496693,25.79153519,36.76522063,76.5887
2011,1,5,32.52277608,15.47952804,14.41249522,26.45468663,17.94005651,11.17684736,11.33561409,4.796944196,11.7819276,7.591523663,134.053101,1.210976858,4.482468101,26.18275707,66.65318661,0.438147299,21.65538488,36.97431223,90.425674
2011,1,5,1.463475541,17.16105435,4.004004339,23.42080777,8.012719218,10.29322642,2.836680862,6.701981686,14.37957615,7.591433521,144.5762727,2.373654483,21.14818644,30.56278939,78.96222266,3.482943097,15.78837925,38.22034562,60.259083
2011,1,5,32.03952353,17.62744657,17.01531221,23.79977264,25.81195953,10.71296929,6.181918919,6.321179175,4.487479481,1.682691309,167.0345373,1.604516885,15.87590744,21.92829328,59.71364131,10.16538108,23.03390778,31.01486961,87.32789
2011,1,6,29.42623698,18.38670266,12.99211586,28.91198087,11.51381318,15.48608817,7.691094374,2.890445945,14.53867158,5.541278189,136.0702963,0.91695719,10.97515369,25.2826506,86.7089614,1.383630731,25.92352587,39.37755396,88.04355
2011,1,6,16.04431973,25.85188675,12.63397803,26.39375718,20.54172963,4.034076853,2.114030137,2.679660989,7.242206042,7.935899388,2.85996396,0.686883761,17.50521271,34.05358541,76.00485124,7.518304214,30.2519953,36.29123164,75.83857
2011,1,7,21.27675038,23.13711486,10.53425012,24.78767589,17.21325242,10.37097485,8.058944281,2.922337642,12.15215861,4.08477162,109.285185,2.028806951,13.02363262,30.52422869,73.31082324,0.743968998,24.02129302,33.96349855,81.12778
2011,1,7,37.21134947,7.65237763,9.250861703,26.19213146,18.68006307,9.443603043,10.71194409,3.442107386,6.732424456,4.251580645,64.40940064,1.91433522,19.59905421,30.37406107,76.6431306,32.79413983,23.50648593,35.4635477,79.95324
2011,1,7,23.0958966,11.32472984,6.119578168,32.77749878,10.22130105,13.60812816,6.744658954,5.075677274,8.225631515,6.797734541,139.3858479,1.107070156,26.91268383,32.45026999,70.3212322,0.964253521,26.20571893,38.9734328,75.76288
2011,1,8,1.528165643,8.297615207,4.022321927,10.02656778,17.90642883,7.624391221,10.35842135,7.717970499,13.2512281,5.806559545,73.52055287,0.90327,2.666666525,34.24970345,73.89096651,6.30018593,25.91425947,35.94486735,51.835842
2011,1,8,32.75670822,19.04653955,10.60914115,11.71273814,21.74183951,6.312671066,7.881229306,7.544983067,10.72159954,5.035332229,130.8372595,2.1600063,1.41990666,28.54656573,89.69318906,3.442657758,25.55872338,36.50793728,83.23485
2011,1,8,49.14768159,31.55990697,10.02265978,32.95875741,3.982618954,8.042509228,4.335562955,3.787181869,6.100229856,5.462298807,103.1002662,3.208563485,14.17788661,28.07004331,61.40388135,4.528220307,22.18958409,39.3492435,103.04088
2011,1,9,25.99898069,19.54686235,14.48253322,8.392119119,15.99761815,11.8616718,10.35802686,5.44072431,6.312306647,8.162746795,122.1851063,1.690605928,16.90162335,29.80413085,83.87345381,6.649887106,20.94586448,36.25449531,75.95078
2011,1,9,6.34589596,21.88447793,10.06073179,14.51292251,10.11611647,7.585743546,8.750493779,2.528815804,16.81458841,5.749230759,131.2175441,3.013456054,37.37305667,33.18692647,80.77003927,6.644780845,25.31950696,38.43477452,66.85422
2011,1,9,16.79581794,28.09111844,5.747968128,9.297551671,28.84908879,12.91466029,7.213587799,8.180864156,7.021801,3.261375824,99.65099629,1.398730795,21.86399102,28.89387648,65.66443714,0.878973984,22.73433105,37.16065616,73.240974
2011,1,10,24.52431485,9.717659279,9.455836993,14.88424256,14.81862316,8.93989759,8.950282742,0.940954579,16.98721597,3.630597886,83.63993182,0.999587041,23.11642541,27.44665044,96.54628918,19.52943021,24.32233274,36.44172239,69.35812
2011,1,10,23.56071608,19.55816486,7.343362791,16.40289861,10.45835975,6.584993818,6.808449692,4.709209946,12.84212114,4.881534411,89.99216421,1.777729691,12.42416753,32.14048464,81.04092537,0.366297543,17.80520398,36.04935159,71.51878
2011,1,10,14.54905246,23.22166707,21.64063333,8.426323797,25.34331197,10.46082565,3.100310223,5.524467552,8.498364402,9.80298656,106.1017598,0.258461474,39.49610586,32.73206209,66.48722779,16.84608684,22.44259946,34.37552131,80.04376
2011,1,11,33.7980763,20.50825821,9.264014086,18.10612506,14.6698215,14.54345912,9.991400567,6.263135289,14.63882246,6.75643476,121.3444052,1.985951956,31.71127482,31.38808853,87.31647748,7.011141632,24.15400469,35.62802619,90.250725
2011,1,11,9.667498745,11.10680254,13.87253607,6.120159507,27.41321786,18.30293901,10.4383985,4.994765865,11.67629164,7.645305256,95.48835313,3.15403195,11.05545143,32.10755096,78.69905561,3.301222977,27.46799024,35.88985019,67.46747
2011,1,12,28.81019055,28.04679492,12.71057721,19.25382737,7.203684906,12.77568788,9.363886464,4.914847772,11.95274479,1.441224398,85.23741647,1.912255127,27.79761363,31.82979013,73.5367032,1.963119409,29.28289909,38.30339593,84.839645
2011,1,12,43.31610731,14.98191066,16.33404543,16.30913873,18.11449708,7.073517187,5.327124893,4.184875093,11.24524049,7.094917397,111.6274566,0.720805524,16.48140371,27.33986611,80.46078077,3.567068813,24.36957032,34.89314097,90.8804
2011,1,12,19.39805744,25.74486545,17.68900225,8.540079036,8.270251559,9.186895211,8.410988017,1.817935035,5.851864208,5.017525787,143.3137288,1.792047876,24.93735557,32.78659039,86.82348193,3.796908281,32.18676551,32.1205742,74.73697
2011,1,13,19.24978298,19.25635881,7.373324279,16.67146502,12.66227184,14.85355754,6.599759842,4.275512969,6.332654676,8.793248567,87.59736942,2.176920591,25.21803142,32.10413339,86.2930266,2.752228843,32.15712909,34.64515529,68.86826
2011,1,13,50.66742623,29.53477348,8.979878499,10.5636411,17.79323153,9.940235848,3.446932251,4.808459613,13.97458014,8.319666872,133.9109715,2.454461656,43.58065093,24.79631452,76.7676348,1.099794416,24.0172085,38.84037484,103.072365
2011,1,13,33.8942263,13.21294276,17.74711045,19.7054897,19.96844616,15.35147736,4.597797522,5.868165173,20.95967448,6.578381858,79.47920177,1.288570209,21.45665374,29.69715372,65.00777467,2.746533274,25.29521293,34.81716658,93.47075
2011,1,14,35.6105443,11.50974909,19.09563429,14.00555493,15.8099879,9.215373922,12.45690745,8.756862668,6.400962497,3.270677395,112.4190507,2.061212554,9.60541774,23.3841564,71.90042983,0.942221088,25.10051275,37.11403945,79.653
2011,1,14,32.86779177,12.6602504,4.68467457,22.50145023,16.30610946,2.865466629,10.12622982,7.237351975,14.47324798,2.877056937,94.65307662,3.192050462,36.30589833,25.83658906,79.00177406,2.560900436,27.81739034,38.30946348,76.359085
2011,1,14,10.52158048,0.360943464,4.06352136,21.3454991,13.812009,13.73392393,8.575442419,4.147713115,5.158378705,9.891857624,138.6306904,2.158651913,29.25225232,32.72501769,67.04469792,15.3145384,22.20816857,35.97321764,54.91881
2011,1,15,25.81448601,26.05487258,9.175728395,22.96852716,23.07471074,6.507762086,4.589421845,5.385432727,10.77279509,6.234949908,109.7935265,2.438622291,24.01553757,29.38760193,93.86644719,18.92783947,26.44745464,36.95974097,85.837296
2011,1,15,36.96062084,5.487803974,16.92177217,13.06177416,3.51991104,17.46177972,9.069129782,2.782926876,9.684573054,5.716930608,133.7485293,3.282922277,16.6968207,26.39997747,54.09893756,0.890975006,26.02150447,37.52062547,76.41423
2011,1,15,6.698193712,19.40821423,17.52020612,16.12409154,19.15154509,17.80139307,13.04980161,4.988138172,15.96177133,4.645927941,105.9475653,1.08994836,35.4453183,29.74933763,80.14153656,10.48500855,28.77408712,34.98993515,74.83377
2011,1,16,29.42090296,15.14583617,5.503917835,29.84453569,20.31869538,7.587911538,8.058134522,7.331077751,13.82219978,6.97503272,147.4547339,2.659243902,11.13669866,33.41085448,65.5554272,4.459059133,28.27094453,36.13489141,89.50595
2011,1,16,17.34394152,14.1909272,6.37428308,17.83681627,14.6713261,8.923911857,13.43791608,3.797722583,8.411794228,3.745038774,75.38220517,0.969958537,26.35449205,32.31135245,60.53482062,5.720485863,25.19047536,37.3437649,62.974117
2011,1,17,28.95629843,3.954714761,22.82127612,17.24092047,10.95408387,9.54327945,8.092055815,8.421366411,13.35509579,4.333968457,84.74601145,1.221880635,29.47375283,36.00321113,73.3676947,0.246718542,25.56292603,37.38646394,79.506485
2011,1,17,36.1377087,8.77757186,5.425986772,17.1034529,14.96772885,8.739011718,13.35407399,4.724429239,8.469800336,4.861649255,102.6977246,0.790214824,17.49289922,28.92683951,82.48821773,8.852138202,26.65547381,36.49308393,73.81961
2011,1,17,12.78714229,14.20218393,14.57201513,30.49541514,25.60968692,16.16957481,5.559182684,10.71774069,18.13532988,6.436121862,82.87580699,1.490617468,5.642235931,25.71691152,71.11360914,2.345392932,25.73312616,36.54401045,81.89857
2011,1,18,41.34161874,25.73439414,8.3438737,27.82931762,10.94363603,9.784440994,7.320949914,3.187792113,4.675207241,9.490625051,73.8401083,0.168302115,29.86742991,31.67352639,73.52321316,5.894716181,23.93280016,32.50230907,93.41458
2011,1,18,22.15984312,6.76916923,4.070905365,3.767385102,20.87400918,7.884547895,6.017745497,3.902737422,9.506782574,3.991839996,121.334067,2.917206122,15.32774038,33.19117755,69.06352936,6.709650094,20.21426129,36.08259329,59.27722
2011,1,18,14.05274381,25.41171677,11.28969508,25.25503034,19.29324967,14.85687458,9.592699508,3.455060251,14.92564153,5.785997884,101.3802649,1.972939839,6.229296815,29.10340277,86.62865424,0.503286529,31.00386325,35.01334888,81.81507
2011,1,19,34.83800624,11.89780101,0.857898872,29.68382365,22.96496781,8.943541396,9.743603028,4.284272546,10.48122773,7.922126813,112.2703656,1.199089819,19.78541582,31.19051141,84.27441735,13.48849456,25.96639701,33.37156306,85.55473
2011,1,19,16.47981356,28.59968802,11.62411673,22.44765413,8.090731413,6.221821525,11.64086443,5.474177254,13.04667149,6.809995446,75.61101455,1.747606901,29.07083026,30.00388144,76.43627649,4.705074542,20.8876673,34.80012295,76.48042
2011,1,19,38.0538654,5.385488475,10.00404555,0.624828562,10.3993291,7.338921883,6.118116958,2.919980726,20.73083635,4.742514532,43.82575534,1.272432333,28.74092529,29.4497519,67.55563559,11.1341946,22.68863274,36.93680334,69.21302
2011,1,20,14.98983907,26.71921028,15.37596686,18.80885017,25.45596262,8.727362887,8.015054283,8.397633321,20.08490604,9.566790318,62.85432327,3.608951897,21.5332036,32.08439107,60.84736977,0.015453084,25.20007431,32.99175226,89.07231
2011,1,20,29.31027743,16.92773999,14.93566016,27.54326082,16.10856761,10.4007385,7.204111804,3.26237953,21.58894127,2.302364934,142.5447457,0.783196575,34.4006727,27.94517832,76.16109305,1.929816356,28.47586508,31.97478168,92.70987
2011,1,20,23.22322033,19.34058419,13.53210008,23.46842097,8.815457773,9.508674464,9.018366501,5.313885945,13.60784901,8.106343633,84.71612148,2.545666191,19.9039428,31.90672436,92.00493123,0.337604572,17.98192553,36.54064786,80.34964
2011,1,21,30.80789905,23.1844924,10.98182559,18.46938267,9.943609784,12.2330476,9.780492883,4.80411734,23.5351175,7.948832466,96.74382586,0.48237098,12.8631902,27.30843912,65.11501858,0.840636121,24.72417266,31.98589368,90.58936
2011,1,21,26.72368912,9.766605759,15.89181947,27.25148624,13.15673238,11.76990721,5.52424342,3.979485305,21.59470572,4.328328347,77.49501487,1.521616094,9.33698598,24.59479653,81.68460062,1.858208726,27.75070246,31.52222911,81.02735
2011,1,22,35.79853502,23.30662367,9.881845888,12.14142949,20.61022212,13.39078965,10.97554316,6.854642732,9.28913535,3.180173518,50.54882442,1.515935965,16.70996483,26.88805815,71.09852009,9.765769011,23.33274326,36.35238928,83.45575
2011,1,22,33.17291816,29.91877382,13.046103,33.85571907,17.29858,7.071942189,7.168090659,4.470260445,17.29221258,8.033460926,69.93237678,0.88938425,29.95219137,29.81589443,83.14212906,2.967346905,24.55081387,34.02319541,103.30759
2011,1,22,43.51441469,18.86699194,23.57333058,31.02292812,9.424402378,15.74141683,8.615836071,6.315853035,10.87766739,3.655930512,132.194968,0.680244681,12.04635896,31.4977196,78.54100718,12.60596422,25.59527633,34.33748267,107.14787
2011,1,23,20.27859624,9.603554201,13.23828395,10.27593453,10.11565027,9.784523861,8.667620388,6.394839295,13.82637661,4.663355087,95.69241937,3.170865067,26.65463406,32.56811535,77.92456058,18.38828242,23.70122767,36.76151679,65.45996
2011,1,23,39.83180963,11.4064112,11.08066015,14.24302969,6.122653485,14.09347459,8.609229069,4.400972782,13.40413758,1.975237782,101.0660362,1.872378565,34.25623266,29.40967088,65.39615719,1.088766316,26.41828169,38.25138316,79.78908
2011,1,23,42.84273173,18.23010666,6.212979488,34.13156896,14.91690367,12.10381811,3.427689807,8.813039162,15.23238982,5.805672882,93.99908021,2.257210039,4.00239515,35.20754079,63.9583532,2.003254449,24.85689022,37.84720452,102.268166
2011,1,24,39.51592413,38.92635256,13.5570318,30.4744329,12.20235714,7.727112806,13.00521469,8.796462082,12.9020778,6.829091207,93.98204805,2.321094754,35.26646913,33.69622211,52.28708682,0.6671216,35.06695864,36.66357883,115.60504
2011,1,24,26.28051297,27.87390418,24.90294167,19.98009215,14.36622805,11.35943896,11.22966262,2.03583953,15.24878788,3.199092702,92.13672014,2.371402216,20.39779413,27.67709205,100.9074215,9.026283738,26.0046183,36.61005969,93.6368
2011,1,24,23.61266574,15.20466212,4.660623853,16.86155239,23.26529622,9.877313859,9.911392578,5.126850517,7.653775479,9.482833065,126.6065216,4.273857408,19.36619656,32.03926617,65.0591986,5.707018164,23.86943201,37.55459889,75.61773
2011,1,25,24.13583109,5.587843014,9.45854811,29.17123726,22.72870515,0.956941075,5.963544625,7.055751609,12.56742329,6.445117209,76.87112055,2.634292542,28.77313456,27.50349621,77.77906807,21.78896464,21.16121929,35.70782632,72.9052
2011,1,25,27.54987239,27.66570207,5.305101267,26.62340468,21.75613521,14.10278372,6.522560239,2.813070291,6.213654603,9.646844826,93.03014374,2.141400084,11.35912244,32.08278949,84.3818685,0.466848542,24.94127357,37.87313091,88.80315
2011,1,25,13.1709844,20.30031884,12.5754998,13.95101623,9.425186263,12.3310434,8.691112638,8.314986184,7.823701219,4.610907741,112.2379439,0.429639846,43.98318146,32.54866487,90.27607913,7.108919606,25.99450235,35.96899741,66.35162
2011,1,26,29.70891305,25.64680107,13.95620466,14.49388865,3.728482973,11.99000859,7.399605474,4.264002101,7.17200049,4.342500757,61.00116147,1.7313844,21.41774836,28.74910877,59.89351073,1.520217194,23.36416667,36.75997126,75.81691
2011,1,26,15.34789376,26.10252489,17.05640013,13.98460481,16.19114403,6.80119337,6.663433137,8.00531853,10.06099473,2.947371402,88.76485662,1.411320572,19.15503758,32.21051382,87.22185761,2.457826164,21.84100751,31.3194733,74.66562
2011,1,27,24.78165379,13.12708027,9.47117498,23.13607919,23.91236744,13.25991021,2.76315137,4.938278614,15.72523506,6.601762389,111.8276708,3.142134024,27.34306058,28.08664043,92.33739834,5.514014324,26.50684223,38.34392546,81.00737
2011,1,27,21.92930813,3.917813329,12.75068335,11.6543965,13.20592315,9.490364611,8.341192069,6.227917813,8.836026143,5.604582654,99.02304657,2.139585812,23.86063111,23.57710896,98.2234514,5.395377138,20.39274243,35.94616503,60.021336
2011,1,27,21.0427194,21.54467699,15.48540833,7.242783819,9.809399978,12.69678576,13.58096798,4.028220492,18.015899,4.898537903,80.01979573,2.331896198,13.43719078,31.03702087,61.07099711,4.953693533,24.9021839,35.44984648,76.058914
2011,1,28,21.05489006,26.14678316,19.86343913,33.15753492,29.97944356,16.87401423,6.807645475,5.769923374,6.291570099,5.610506412,155.224804,1.531057008,16.45191148,32.85879977,77.10128291,0.803131493,22.79386669,34.44752922,101.259285
2011,1,28,15.8751185,19.02860413,7.689301921,12.35431734,12.31155711,9.487400675,9.822814228,8.241919136,13.23563747,4.947342627,109.5608979,1.065162732,26.07439502,31.62561783,72.06059163,3.176071722,23.98257252,36.4536079,66.53055
2011,1,28,27.04715322,10.75091809,16.94216438,29.11192712,17.99592223,4.713649434,6.546655869,3.84862904,15.03116584,6.246539239,128.7738069,3.086526784,3.775156963,28.98748617,78.73591845,18.30136456,24.33718124,36.6692343,85.014984
2011,1,29,16.19284751,33.92437452,5.239515228,24.51906439,3.819924989,6.358646413,7.724254473,5.120087732,22.18668865,5.366607994,79.75923303,3.973766853,28.64781386,29.69304682,93.05113053,3.979117694,27.67710417,42,81.00395
2011,1,29,22.56236568,16.63184096,13.16364453,6.941425419,29.89735347,15.6866476,4.263420595,4.220070761,28.01032752,2.34244781,85.16163466,2.642002307,42.00284545,25.63731591,66.29101212,6.809612377,22.39264281,35.75494184,84.3583
2011,1,29,34.48693903,15.52823788,12.63480759,26.15513492,24.32653273,10.4194916,8.446092406,4.265705156,15.05493192,3.043982783,167.4785123,2.789864645,22.10428302,27.27870066,67.78965653,11.34819491,24.12534588,37.09222708,94.53759
2011,1,30,21.36221054,10.81688899,2.739116479,10.87453475,16.24894389,11.06804473,7.213713026,6.87709826,13.12366157,8.480547679,83.83419905,1.52278126,22.36912232,30.66784333,54.67788187,1.412351574,22.4255483,36.25056384,64.51454
2011,1,30,29.43500483,28.41326415,23.12950869,24.65263213,11.57288529,13.40024715,4.583899226,4.529512746,16.5233312,3.924177487,70.20294747,1.706388169,20.25081648,24.97180395,90.34105098,7.646164764,22.96350501,38.5245086,95.14546
2011,1,30,30.15228304,30.77820795,19.18861753,16.78903825,20.46864216,13.29105611,11.37936948,2.857175806,7.125674554,11.19814076,118.9211998,2.968871656,16.18506132,31.34608766,60.39977654,3.679199584,30.49823686,36.55589613,99.66847
2011,1,31,25.45181858,22.51237638,14.55936422,13.09625674,19.46607996,10.45719619,8.280863884,5.082687408,12.60882956,9.356092421,70.25846079,2.668940588,8.997629723,34.23696222,90.015738,10.90198129,23.28181737,37.42157858,84.466415
2011,1,31,34.48977239,14.32117009,12.32736314,20.36145509,12.0696766,11.91313343,6.446152762,7.436574486,12.9168217,3.696351938,72.02189828,1.884385698,3.747702912,29.32681426,74.59720913,1.061673971,25.9687672,39.94554017,81.890274
2011,2,1,15.41153832,29.01571092,9.96779976,18.76905121,12.53637107,16.94079125,7.828252076,6.524270244,11.13097625,2.692392945,96.17415989,0.066875734,5.615637315,28.81708994,81.04688534,2.228620199,25.29264217,34.94962524,75.69857
2011,2,1,36.20114672,22.45549952,13.34521328,40.47220231,22.78726263,10.84329615,3.340102238,10.3353218,12.99141106,6.18296109,64.42881314,2.07246787,33.83346999,27.36835567,81.57438066,1.364187871,26.49975456,36.34489083,104.43245
2011,2,1,26.4839339,31.46481733,15.3944042,21.72800216,22.18548316,6.781061594,0.744157409,3.412934025,15.89217956,8.662139317,119.6998589,2.126498204,29.02973859,27.82429712,67.9578088,4.598919343,20.4221833,30.7138563,96.600815
2011,2,2,9.728117996,7.715667371,15.01850676,17.81719626,10.36455314,10.99002244,8.613380054,4.810624234,14.90385571,5.13746223,82.12391465,1.01041899,26.93978911,33.09523096,60.60515759,14.6419911,31.32069788,37.35190488,62.780018
2011,2,2,33.1603489,24.04503244,11.74328865,30.23671056,14.09210584,14.52787058,4.449469168,4.119052217,18.20406615,3.796208779,94.67485241,2.62384425,15.21411756,35.54788354,75.46440076,0.433716039,25.53419843,31.80947334,100.487045
2011,2,2,13.59442595,22.63169478,13.70050283,18.46516742,7.72276615,12.76162797,3.891314036,5.672083865,9.771924655,6.508684593,69.9773979,1.834519459,20.18889526,27.99825974,47.37414164,3.537968381,21.95168068,38.99656965,68.00079
2011,2,3,1.510877479,33.44272147,14.35357152,14.6895864,19.03316883,8.847672655,10.16217911,5.147510189,13.2762968,2.186626419,129.6717212,0.542105532,37.96856973,32.51743256,74.68991547,0.264565117,23.96665801,34.41570514,74.10719
2011,2,3,18.97432137,26.80147486,9.870565739,17.4093643,13.15326572,10.75104706,9.864809139,4.921616223,9.816325159,6.540027871,117.794463,2.144603697,28.03962986,32.35593914,83.21619846,5.521265114,25.95244176,36.51075806,77.69569
2011,2,3,18.91974214,14.98546188,11.56332904,30.22262595,16.41057887,8.686170221,5.674226841,6.074251226,9.804671564,6.196888362,120.9961942,1.683868176,43.38042066,31.35282967,77.54018672,9.776260459,29.28720509,35.16484195,76.9391
2011,2,4,39.19261153,13.65813626,9.202851104,17.52086075,14.03163057,4.826272487,5.906586398,3.048818505,18.2155864,4.051827211,124.8302352,1.097023756,46.54155212,31.88975592,68.39858205,2.094055073,23.76688767,37.03591651,87.400024
